ReleaseDate,Metacritic,RecommendationCount,IsFree,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial
2015-05-27,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.99
2015-08-17,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,4.99
2016-05-12,57,177,0,0,1,1,1,0,0,1,0,0,0,0,0,0,19.99
2016-06-20,0,195,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.99
2015-05-08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.99
2015-08-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.99
2015-07-13,69,754,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14.99
2015-06-24,0,156,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.99
2015-04-23,0,616,0,0,1,1,0,0,0,0,1,0,0,0,0,0,9.99
2015-09-25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.99
2015-04-17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.99
2015-08-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.99
2015-05-05,0,439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.99
2015-04-16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.99
2015-04-20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99
2016-07-14,0,146,0,0,1,1,1,1,1,1,1,1,0,0,0,0,14.99
2015-09-11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.99
2016-09-01,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,16.99
2015-10-06,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9.99
2015-05-13,0,33323,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0.0
2015-08-21,0,121,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.99
2015-07-09,0,1043,0,0,1,1,1,0,0,0,0,1,0,0,0,0,3.99
2015-08-25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99
2015-05-21,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.99
2016-01-28,0,427,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0
2015-05-22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.99
2015-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.99
2016-10-14,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0
2016-09-15,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.0
2016-08-08,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4.99
2015-04-20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.99
2015-06-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.99
2015-10-09,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,5.99
2015-04-28,0,311,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4.99
2016-09-15,0,136,0,0,1,0,0,0,1,0,1,0,0,0,0,0,19.99
2015-07-10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.99
2015-04-23,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1.99
2015-04-24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.99
2016-02-15,75,227,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13.99
2016-06-13,0,1492,0,0,1,1,1,0,0,1,0,0,0,0,0,0,9.99
2015-04-20,0,178,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-05-15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.99
2017-06-15,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0
2015-07-24,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,8.99
2015-10-19,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,9.99
2015-04-17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.99
2015-06-25,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,2.99
2015-07-22,0,929,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.99
2015-11-02,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.99
2015-11-26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99
2016-02-24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.99
2015-04-21,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.99
2015-06-02,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,5.99
2015-05-08,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5.99
2015-05-08,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5.99
2016-04-08,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.99
2015-06-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.99
2015-07-30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.99
2016-05-24,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3.99
2015-04-23,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.99
2015-04-30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99
2015-04-27,0,393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.99
2015-04-27,0,216,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.99
2016-06-24,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,7.99
2016-06-24,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4.99
2015-07-31,0,262,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.99
2015-04-20,0,288,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0
2015-06-08,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,4.99
2015-05-04,0,819,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0.0
2015-05-11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.99
2015-11-24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99
2015-04-20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.99
2015-08-21,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4.99
2015-05-21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.99
2015-08-03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.99
2016-03-10,0,321,0,0,1,0,1,0,0,0,0,1,0,0,0,0,9.99
2016-05-10,0,120,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14.99
2016-04-19,72,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,7.99
2015-05-01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.99
2015-06-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.99
2015-07-06,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6.99
2015-04-20,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0.0
2015-05-04,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5.99
2015-04-22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.99
2016-06-16,0,3594,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0
2015-06-01,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0.99
2015-05-26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.99
2015-04-24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.99
2015-04-27,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1.99
2015-07-10,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,14.99
2015-04-27,0,978,0,0,1,0,0,0,1,1,0,1,0,0,0,0,19.99
2015-05-11,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,3.99
2015-05-05,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,9.99
2015-04-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.99
2016-05-25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.99
2015-08-12,82,3577,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.99
2015-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.99
2015-09-10,75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14.99
2015-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.99
2016-02-15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5.99
2015-09-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.99
2015-05-08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.99
2015-05-05,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,14.99
2015-08-11,82,223,0,0,1,1,0,0,0,0,0,0,0,1,0,0,14.99
2015-04-24,0,2916,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-08-13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14.99
2015-06-23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.99
2015-06-04,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.99
2015-08-18,80,265,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19.99
2015-06-05,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,19.99
2015-08-18,0,275,0,0,1,1,1,1,0,0,1,1,0,0,0,0,15.99
2015-09-02,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.99
2015-07-24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.99
2015-05-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.99
2015-09-07,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,4.99
2015-10-30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.99
2015-05-29,0,120,0,0,1,0,1,1,0,1,0,0,0,0,0,0,4.99
2015-08-31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.99
2016-03-11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.99
2015-08-27,0,120,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4.99
2015-08-18,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,4.99
2015-05-21,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,4.99
2015-09-24,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1.99
2016-03-22,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4.99
2015-05-28,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,6.99
2016-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.99
2015-06-25,0,453,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.99
2016-04-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.99
2016-05-18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.99
2016-05-26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.99
2015-04-28,0,105,0,0,0,0,0,0,0,0,1,1,0,1,0,0,12.99
2016-09-02,76,219,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14.99
2015-06-30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.99
2016-04-05,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19.99
2015-05-25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.99
2016-08-18,0,869,0,0,0,1,0,0,1,1,0,0,0,0,0,0,19.99
2015-05-13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.99
2015-12-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.99
2015-04-15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-06-02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.99
2015-06-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.99
2015-07-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.99
2015-07-31,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4.99
2015-04-28,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3.99
2016-06-08,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.99
2015-05-06,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,6.99
2016-03-07,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,18.99
2015-04-24,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2.99
2016-03-30,0,401,0,0,1,0,0,1,1,0,0,0,0,1,0,0,2.99
2016-03-30,77,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14.99
2015-05-08,0,195,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0
2015-07-07,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,6.99
2015-06-26,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,9.99
2016-06-15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-05-20,0,879,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3.99
2015-06-29,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-06-25,85,165,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.99
2015-04-30,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.99
2015-05-25,0,268,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.99
2016-03-30,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,11.99
2016-01-19,0,141,0,0,1,0,1,0,0,0,1,0,0,0,0,0,9.99
2015-05-14,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0.99
2015-04-27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.99
2015-07-03,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2.99
2015-05-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.99
2016-06-15,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.0
2015-05-18,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,8.99
2015-06-04,0,1445,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
2016-03-22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.99
2015-05-12,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,7.99
2015-06-01,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,9.99
2015-06-25,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4.99
2015-10-01,0,663,0,0,0,1,0,0,0,0,1,1,0,0,0,0,17.99
2015-05-22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.99
2016-05-23,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,9.99
2015-08-07,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.99
2015-09-23,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,8.99
2016-07-12,73,1117,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11.99
2015-06-19,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,19.99
2015-07-06,0,639,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.99
2015-07-06,0,3155,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.99
2015-09-16,67,573,0,0,1,1,0,0,1,0,0,0,0,0,0,0,19.99
2015-05-05,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99
2015-05-04,0,1116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.99
2015-06-30,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,11.99
2015-08-21,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4.99
2015-06-08,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99
2015-06-01,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4.99
2015-10-13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9.99
2015-08-03,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.99
2015-09-07,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4.99
2016-04-14,69,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,19.99
2015-05-26,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.99
2016-03-18,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,14.99
2015-07-21,0,108,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12.99
2015-06-04,0,104,0,0,1,1,0,0,0,0,1,1,0,0,1,0,14.99
2015-05-08,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,9.99
2015-05-25,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
2015-08-14,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9.99
2015-05-15,0,628,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19.99
2015-05-25,0,2623,0,0,1,0,1,1,1,0,1,0,0,0,0,0,9.99
2015-06-24,86,2975,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5.99
2016-10-15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
2015-08-31,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.99
2016-03-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.99
2015-10-28,0,215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.99
2015-07-23,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.99
2015-06-03,0,153,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.99
2016-05-18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.99
2015-05-11,0,404,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.99
2015-06-10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.99
2016-07-11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.99
2015-11-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.99
2015-05-15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.0
2015-07-21,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4.99
2015-06-01,0,147,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0
2015-07-17,0,1078,0,0,1,1,1,1,0,0,0,0,0,0,0,0,14.99
2016-02-23,78,153,0,0,1,1,0,0,0,0,0,0,0,0,1,0,14.99
2016-01-05,0,256,0,0,1,0,0,0,0,1,0,1,0,0,0,1,4.99
2015-07-01,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2.99
2015-08-12,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2.99
2015-08-05,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4.99
2015-06-29,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,14.99
2016-05-30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99
2015-12-23,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7.99
2016-01-18,0,330,0,0,1,1,0,0,0,0,0,1,0,0,0,0,14.99
2015-07-10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.99
2015-07-14,78,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.99
2015-05-20,0,1108,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.99
2015-05-12,0,1310,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
2015-09-24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.99
2015-12-29,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0.0
2015-05-12,0,1787,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.99
2015-05-11,0,404,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.99
2016-07-01,0,164,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0.0
2015-06-30,0,110,0,0,1,1,1,1,1,0,1,0,0,0,0,0,14.99
2015-07-15,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9.99
2016-03-24,75,601,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12.99
2015-08-25,0,159,0,0,1,1,1,0,0,0,1,1,0,0,0,0,18.99
2015-05-15,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,2.99
2015-07-28,70,290,0,0,1,1,0,0,0,1,0,0,0,0,0,0,14.99
2015-05-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.99
2015-06-01,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,4.99
2016-07-28,0,8975,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0
2016-01-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.99
2015-11-04,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,7.99
2016-03-21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.99
2015-05-28,0,139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.99
2015-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.99
2015-12-03,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5.99
2015-11-04,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4.99
2015-05-21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.99
2015-08-27,0,891,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0.0
2015-07-23,0,199,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9.99
2015-12-01,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,9.99
2016-09-15,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0.0
2016-06-01,71,101,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.99
2015-06-11,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,4.99
2015-07-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.49
2015-07-02,0,2831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.99
2015-05-13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.99
2016-06-15,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.0
2015-05-14,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.99
2015-06-02,0,105,0,0,1,1,1,0,0,1,0,0,0,0,0,0,7.99
2016-03-10,74,860,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14.99
2015-09-21,0,356,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9.99
2015-05-25,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4.99
2015-07-01,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4.99
2015-05-22,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.0
2015-05-15,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4.99
2015-07-15,0,280,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.99
2015-05-11,0,5141,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0.99
2016-07-11,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,11.99
2016-08-29,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14.99
2015-05-22,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.99
2015-08-17,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6.99
2015-09-22,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99
2015-05-11,0,562,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0
2015-08-06,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.99
2015-10-12,50,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9.99
2015-09-30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.99
2016-03-14,0,1080,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.99
2015-05-22,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9.99
2015-05-22,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3.99
2015-07-20,0,1395,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.99
2016-02-02,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,9.99
2015-10-02,68,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.99
2016-03-16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.99
2015-07-07,0,729,0,0,1,1,0,1,1,0,1,0,0,0,0,0,9.99
2015-06-01,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7.99
2016-01-20,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.99
2015-06-03,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.99
2015-12-14,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3.99
2015-07-09,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,19.99
2015-05-25,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,9.99
2016-09-02,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,9.99
2015-08-07,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,9.99
2015-11-13,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1.99
2015-06-05,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,9.99
2016-03-24,0,366,0,0,1,1,0,0,0,0,0,1,0,0,0,0,9.99
2015-07-30,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,9.99
2016-05-05,77,165,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14.99
2015-07-09,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99
2016-04-25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.99
2015-05-21,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,6.99
2015-06-04,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.99
2016-04-19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9.99
2015-06-01,0,134,0,0,1,1,1,0,1,1,1,0,0,0,0,0,9.99
2015-09-16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14.99
2015-06-23,0,319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.99
2015-05-19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4.99
2016-09-08,0,580,0,0,1,0,0,0,1,1,1,0,0,0,0,0,19.99
2015-09-07,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6.99
2015-09-25,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9.99
2015-06-08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.99
2015-07-06,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19.99
2015-07-30,0,367,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0
2015-12-01,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4.99
2015-05-22,0,156,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99
2016-05-10,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,19.99
2015-05-15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
